Code,Name,Catagory
S01010899,2425,Geo_ScottishIndexMultipleDep2020
S01009485,2426,Geo_ScottishIndexMultipleDep2020
S01008237,2427,Geo_ScottishIndexMultipleDep2020
S01009855,2428,Geo_ScottishIndexMultipleDep2020
S01010580,2429,Geo_ScottishIndexMultipleDep2020
S01013348,2430,Geo_ScottishIndexMultipleDep2020
S01011403,2431,Geo_ScottishIndexMultipleDep2020
S01010124,2432,Geo_ScottishIndexMultipleDep2020
S01007220,2433,Geo_ScottishIndexMultipleDep2020
S01009881,2434,Geo_ScottishIndexMultipleDep2020
S01010457,2435,Geo_ScottishIndexMultipleDep2020
S01013055,2436,Geo_ScottishIndexMultipleDep2020
S01013313,2437,Geo_ScottishIndexMultipleDep2020
S01009645,2438,Geo_ScottishIndexMultipleDep2020
S01007337,2439,Geo_ScottishIndexMultipleDep2020
S01012149,2440,Geo_ScottishIndexMultipleDep2020
S01011700,2441,Geo_ScottishIndexMultipleDep2020
S01011500,2442,Geo_ScottishIndexMultipleDep2020
S01009751,2443,Geo_ScottishIndexMultipleDep2020
S01007507,2444,Geo_ScottishIndexMultipleDep2020
S01013101,2445,Geo_ScottishIndexMultipleDep2020
S01011929,2446,Geo_ScottishIndexMultipleDep2020
S01012053,2447,Geo_ScottishIndexMultipleDep2020
S01007794,2448,Geo_ScottishIndexMultipleDep2020
S01011917,2449,Geo_ScottishIndexMultipleDep2020
S01006706,2450,Geo_ScottishIndexMultipleDep2020
S01011915,2451,Geo_ScottishIndexMultipleDep2020
S01009484,2452,Geo_ScottishIndexMultipleDep2020
S01012350,2453,Geo_ScottishIndexMultipleDep2020
S01007909,2454,Geo_ScottishIndexMultipleDep2020
S01009066,2455,Geo_ScottishIndexMultipleDep2020
S01012635,2456,Geo_ScottishIndexMultipleDep2020
S01008037,2457,Geo_ScottishIndexMultipleDep2020
S01013150,2458,Geo_ScottishIndexMultipleDep2020
S01013314,2459,Geo_ScottishIndexMultipleDep2020
S01008324,2460,Geo_ScottishIndexMultipleDep2020
S01007379,2461,Geo_ScottishIndexMultipleDep2020
S01012200,2462,Geo_ScottishIndexMultipleDep2020
S01006637,2463,Geo_ScottishIndexMultipleDep2020
S01013477,2464,Geo_ScottishIndexMultipleDep2020
S01009028,2465,Geo_ScottishIndexMultipleDep2020
S01009537,2466,Geo_ScottishIndexMultipleDep2020
S01012735,2467,Geo_ScottishIndexMultipleDep2020
S01011015,2468,Geo_ScottishIndexMultipleDep2020
S01007884,2469,Geo_ScottishIndexMultipleDep2020
S01008532,2470,Geo_ScottishIndexMultipleDep2020
S01008177,2471,Geo_ScottishIndexMultipleDep2020
S01013211,2472,Geo_ScottishIndexMultipleDep2020
S01011548,2473,Geo_ScottishIndexMultipleDep2020
S01011140,2474,Geo_ScottishIndexMultipleDep2020
S01012478,2475,Geo_ScottishIndexMultipleDep2020
S01011831,2476,Geo_ScottishIndexMultipleDep2020
S01012624,2477,Geo_ScottishIndexMultipleDep2020
S01007085,2478,Geo_ScottishIndexMultipleDep2020
S01007488,2479,Geo_ScottishIndexMultipleDep2020
S01011203,2480,Geo_ScottishIndexMultipleDep2020
S01006662,2481,Geo_ScottishIndexMultipleDep2020
S01012052,2482,Geo_ScottishIndexMultipleDep2020
S01010947,2483,Geo_ScottishIndexMultipleDep2020
S01009548,2484,Geo_ScottishIndexMultipleDep2020
S01010875,2485,Geo_ScottishIndexMultipleDep2020
S01008903,2486,Geo_ScottishIndexMultipleDep2020
S01007943,2487,Geo_ScottishIndexMultipleDep2020
S01013463,2488,Geo_ScottishIndexMultipleDep2020
S01012169,2489,Geo_ScottishIndexMultipleDep2020
S01012566,2490,Geo_ScottishIndexMultipleDep2020
S01012529,2491,Geo_ScottishIndexMultipleDep2020
S01007516,2492,Geo_ScottishIndexMultipleDep2020
S01009562,2493,Geo_ScottishIndexMultipleDep2020
S01011867,2494,Geo_ScottishIndexMultipleDep2020
S01010136,2495,Geo_ScottishIndexMultipleDep2020
S01008238,2496,Geo_ScottishIndexMultipleDep2020
S01009648,2497,Geo_ScottishIndexMultipleDep2020
S01007501,2498,Geo_ScottishIndexMultipleDep2020
S01010961,2499,Geo_ScottishIndexMultipleDep2020
S01009820,2500,Geo_ScottishIndexMultipleDep2020
S01010319,2501,Geo_ScottishIndexMultipleDep2020
S01007079,2502,Geo_ScottishIndexMultipleDep2020
S01008481,2503,Geo_ScottishIndexMultipleDep2020
S01007049,2504,Geo_ScottishIndexMultipleDep2020
S01009568,2505,Geo_ScottishIndexMultipleDep2020
S01007110,2506,Geo_ScottishIndexMultipleDep2020
S01009819,2507,Geo_ScottishIndexMultipleDep2020
S01007639,2508,Geo_ScottishIndexMultipleDep2020
S01009075,2509,Geo_ScottishIndexMultipleDep2020
S01009253,2510,Geo_ScottishIndexMultipleDep2020
S01009578,2511,Geo_ScottishIndexMultipleDep2020
S01011352,2512,Geo_ScottishIndexMultipleDep2020
S01009025,2513,Geo_ScottishIndexMultipleDep2020
S01011105,2514,Geo_ScottishIndexMultipleDep2020
S01009872,2515,Geo_ScottishIndexMultipleDep2020
S01009204,2516,Geo_ScottishIndexMultipleDep2020
S01008493,2517,Geo_ScottishIndexMultipleDep2020
S01011605,2518,Geo_ScottishIndexMultipleDep2020
S01006714,2519,Geo_ScottishIndexMultipleDep2020
S01009672,2520,Geo_ScottishIndexMultipleDep2020
S01011645,2521,Geo_ScottishIndexMultipleDep2020
S01013134,2522,Geo_ScottishIndexMultipleDep2020
S01011446,2523,Geo_ScottishIndexMultipleDep2020
S01007940,2524,Geo_ScottishIndexMultipleDep2020
S01012508,2525,Geo_ScottishIndexMultipleDep2020
S01008133,2526,Geo_ScottishIndexMultipleDep2020
S01013230,2527,Geo_ScottishIndexMultipleDep2020
S01012589,2528,Geo_ScottishIndexMultipleDep2020
S01013456,2529,Geo_ScottishIndexMultipleDep2020
S01006745,2530,Geo_ScottishIndexMultipleDep2020
S01011589,2641,Geo_ScottishIndexMultipleDep2020
S01008683,2642,Geo_ScottishIndexMultipleDep2020
S01009516,2643,Geo_ScottishIndexMultipleDep2020
S01011036,2644,Geo_ScottishIndexMultipleDep2020
S01009873,2645,Geo_ScottishIndexMultipleDep2020
S01011141,2646,Geo_ScottishIndexMultipleDep2020
S01012428,2647,Geo_ScottishIndexMultipleDep2020
S01008336,2648,Geo_ScottishIndexMultipleDep2020
S01010780,2649,Geo_ScottishIndexMultipleDep2020
S01009724,2650,Geo_ScottishIndexMultipleDep2020
S01010031,2651,Geo_ScottishIndexMultipleDep2020
S01011698,2652,Geo_ScottishIndexMultipleDep2020
S01011223,2653,Geo_ScottishIndexMultipleDep2020
S01011406,2654,Geo_ScottishIndexMultipleDep2020
S01012865,2655,Geo_ScottishIndexMultipleDep2020
S01006567,2656,Geo_ScottishIndexMultipleDep2020
S01006824,2657,Geo_ScottishIndexMultipleDep2020
S01010006,2658,Geo_ScottishIndexMultipleDep2020
S01007302,2659,Geo_ScottishIndexMultipleDep2020
S01010813,2660,Geo_ScottishIndexMultipleDep2020
S01007317,2661,Geo_ScottishIndexMultipleDep2020
S01011428,2662,Geo_ScottishIndexMultipleDep2020
S01009413,2663,Geo_ScottishIndexMultipleDep2020
S01008786,2664,Geo_ScottishIndexMultipleDep2020
S01007193,2665,Geo_ScottishIndexMultipleDep2020
S01006728,2666,Geo_ScottishIndexMultipleDep2020
S01011502,2667,Geo_ScottishIndexMultipleDep2020
S01010706,2668,Geo_ScottishIndexMultipleDep2020
S01007483,2669,Geo_ScottishIndexMultipleDep2020
S01010395,2670,Geo_ScottishIndexMultipleDep2020
S01007543,2671,Geo_ScottishIndexMultipleDep2020
S01012318,2672,Geo_ScottishIndexMultipleDep2020
S01012197,2673,Geo_ScottishIndexMultipleDep2020
S01009492,2674,Geo_ScottishIndexMultipleDep2020
S01007646,2675,Geo_ScottishIndexMultipleDep2020
S01010948,2676,Geo_ScottishIndexMultipleDep2020
S01007196,2677,Geo_ScottishIndexMultipleDep2020
S01011959,2678,Geo_ScottishIndexMultipleDep2020
S01011822,2679,Geo_ScottishIndexMultipleDep2020
S01010640,2680,Geo_ScottishIndexMultipleDep2020
S01009163,2681,Geo_ScottishIndexMultipleDep2020
S01013444,2682,Geo_ScottishIndexMultipleDep2020
S01006742,2683,Geo_ScottishIndexMultipleDep2020
S01006902,2684,Geo_ScottishIndexMultipleDep2020
S01010477,2685,Geo_ScottishIndexMultipleDep2020
S01011246,2686,Geo_ScottishIndexMultipleDep2020
S01011421,2687,Geo_ScottishIndexMultipleDep2020
S01007025,2688,Geo_ScottishIndexMultipleDep2020
S01012638,2689,Geo_ScottishIndexMultipleDep2020
S01009587,2690,Geo_ScottishIndexMultipleDep2020
S01012210,2691,Geo_ScottishIndexMultipleDep2020
S01009856,2692,Geo_ScottishIndexMultipleDep2020
S01009125,2693,Geo_ScottishIndexMultipleDep2020
S01012747,2694,Geo_ScottishIndexMultipleDep2020
S01013020,2695,Geo_ScottishIndexMultipleDep2020
S01011946,2696,Geo_ScottishIndexMultipleDep2020
S01008653,2697,Geo_ScottishIndexMultipleDep2020
S01012251,2698,Geo_ScottishIndexMultipleDep2020
S01011375,2699,Geo_ScottishIndexMultipleDep2020
S01011526,2700,Geo_ScottishIndexMultipleDep2020
S01013176,2701,Geo_ScottishIndexMultipleDep2020
S01010578,2702,Geo_ScottishIndexMultipleDep2020
S01010913,2703,Geo_ScottishIndexMultipleDep2020
S01007731,2704,Geo_ScottishIndexMultipleDep2020
S01007518,2705,Geo_ScottishIndexMultipleDep2020
S01010557,2706,Geo_ScottishIndexMultipleDep2020
S01008901,2707,Geo_ScottishIndexMultipleDep2020
S01008584,2708,Geo_ScottishIndexMultipleDep2020
S01013310,2709,Geo_ScottishIndexMultipleDep2020
S01011830,2710,Geo_ScottishIndexMultipleDep2020
S01013299,2711,Geo_ScottishIndexMultipleDep2020
S01012418,2712,Geo_ScottishIndexMultipleDep2020
S01007542,2713,Geo_ScottishIndexMultipleDep2020
S01013121,2714,Geo_ScottishIndexMultipleDep2020
S01012394,2715,Geo_ScottishIndexMultipleDep2020
S01007327,2716,Geo_ScottishIndexMultipleDep2020
S01007234,2717,Geo_ScottishIndexMultipleDep2020
S01007038,2718,Geo_ScottishIndexMultipleDep2020
S01007435,2719,Geo_ScottishIndexMultipleDep2020
S01006590,2720,Geo_ScottishIndexMultipleDep2020
S01011001,2721,Geo_ScottishIndexMultipleDep2020
S01009585,2722,Geo_ScottishIndexMultipleDep2020
S01006669,2723,Geo_ScottishIndexMultipleDep2020
S01007412,2724,Geo_ScottishIndexMultipleDep2020
S01012608,2725,Geo_ScottishIndexMultipleDep2020
S01012986,2726,Geo_ScottishIndexMultipleDep2020
S01006708,2727,Geo_ScottishIndexMultipleDep2020
S01008799,2728,Geo_ScottishIndexMultipleDep2020
S01011183,2729,Geo_ScottishIndexMultipleDep2020
S01007890,2730,Geo_ScottishIndexMultipleDep2020
S01012482,2731,Geo_ScottishIndexMultipleDep2020
S01009657,2732,Geo_ScottishIndexMultipleDep2020
S01008194,2733,Geo_ScottishIndexMultipleDep2020
S01011432,2734,Geo_ScottishIndexMultipleDep2020
S01009342,2735,Geo_ScottishIndexMultipleDep2020
S01009858,2736,Geo_ScottishIndexMultipleDep2020
S01012762,2737,Geo_ScottishIndexMultipleDep2020
S01010656,2738,Geo_ScottishIndexMultipleDep2020
S01012076,2739,Geo_ScottishIndexMultipleDep2020
S01011593,2740,Geo_ScottishIndexMultipleDep2020
S01011338,2741,Geo_ScottishIndexMultipleDep2020
S01012181,2742,Geo_ScottishIndexMultipleDep2020
S01008186,2743,Geo_ScottishIndexMultipleDep2020
S01006895,2744,Geo_ScottishIndexMultipleDep2020
S01009679,2745,Geo_ScottishIndexMultipleDep2020
S01008311,2746,Geo_ScottishIndexMultipleDep2020
S01013215,2747,Geo_ScottishIndexMultipleDep2020
S01012020,2748,Geo_ScottishIndexMultipleDep2020
S01011824,2749,Geo_ScottishIndexMultipleDep2020
S01009689,2750,Geo_ScottishIndexMultipleDep2020
S01013259,2861,Geo_ScottishIndexMultipleDep2020
S01013257,2862,Geo_ScottishIndexMultipleDep2020
S01007934,2863,Geo_ScottishIndexMultipleDep2020
S01011758,2864,Geo_ScottishIndexMultipleDep2020
S01007356,2865,Geo_ScottishIndexMultipleDep2020
S01012474,2866,Geo_ScottishIndexMultipleDep2020
S01009283,2867,Geo_ScottishIndexMultipleDep2020
S01008681,2868,Geo_ScottishIndexMultipleDep2020
S01010812,2869,Geo_ScottishIndexMultipleDep2020
S01012179,2870,Geo_ScottishIndexMultipleDep2020
S01007489,2871,Geo_ScottishIndexMultipleDep2020
S01012113,2872,Geo_ScottishIndexMultipleDep2020
S01011163,2873,Geo_ScottishIndexMultipleDep2020
S01012208,2874,Geo_ScottishIndexMultipleDep2020
S01012957,2875,Geo_ScottishIndexMultipleDep2020
S01012605,2876,Geo_ScottishIndexMultipleDep2020
S01007654,2877,Geo_ScottishIndexMultipleDep2020
S01009991,2878,Geo_ScottishIndexMultipleDep2020
S01012051,2879,Geo_ScottishIndexMultipleDep2020
S01007528,2880,Geo_ScottishIndexMultipleDep2020
S01011039,2881,Geo_ScottishIndexMultipleDep2020
S01006741,2882,Geo_ScottishIndexMultipleDep2020
S01011471,2883,Geo_ScottishIndexMultipleDep2020
S01007344,2884,Geo_ScottishIndexMultipleDep2020
S01012422,2885,Geo_ScottishIndexMultipleDep2020
S01011509,2886,Geo_ScottishIndexMultipleDep2020
S01007122,2887,Geo_ScottishIndexMultipleDep2020
S01012990,2888,Geo_ScottishIndexMultipleDep2020
S01012400,2889,Geo_ScottishIndexMultipleDep2020
S01010750,2890,Geo_ScottishIndexMultipleDep2020
S01007570,2891,Geo_ScottishIndexMultipleDep2020
S01009157,2892,Geo_ScottishIndexMultipleDep2020
S01012824,2893,Geo_ScottishIndexMultipleDep2020
S01012618,2894,Geo_ScottishIndexMultipleDep2020
S01009071,2895,Geo_ScottishIndexMultipleDep2020
S01012437,2896,Geo_ScottishIndexMultipleDep2020
S01007520,2897,Geo_ScottishIndexMultipleDep2020
S01009086,2898,Geo_ScottishIndexMultipleDep2020
S01012381,2899,Geo_ScottishIndexMultipleDep2020
S01011155,2900,Geo_ScottishIndexMultipleDep2020
S01007526,2901,Geo_ScottishIndexMultipleDep2020
S01009543,2902,Geo_ScottishIndexMultipleDep2020
S01010341,2903,Geo_ScottishIndexMultipleDep2020
S01010789,2904,Geo_ScottishIndexMultipleDep2020
S01013165,2905,Geo_ScottishIndexMultipleDep2020
S01013422,2906,Geo_ScottishIndexMultipleDep2020
S01012726,2907,Geo_ScottishIndexMultipleDep2020
S01009040,2908,Geo_ScottishIndexMultipleDep2020
S01012904,2909,Geo_ScottishIndexMultipleDep2020
S01009221,2910,Geo_ScottishIndexMultipleDep2020
S01012339,2911,Geo_ScottishIndexMultipleDep2020
S01007451,2912,Geo_ScottishIndexMultipleDep2020
S01009563,2913,Geo_ScottishIndexMultipleDep2020
S01010219,2914,Geo_ScottishIndexMultipleDep2020
S01007429,2915,Geo_ScottishIndexMultipleDep2020
S01010773,2916,Geo_ScottishIndexMultipleDep2020
S01007408,2917,Geo_ScottishIndexMultipleDep2020
S01009651,2918,Geo_ScottishIndexMultipleDep2020
S01007637,2919,Geo_ScottishIndexMultipleDep2020
S01009425,2920,Geo_ScottishIndexMultipleDep2020
S01012276,2921,Geo_ScottishIndexMultipleDep2020
S01012419,2922,Geo_ScottishIndexMultipleDep2020
S01008782,2923,Geo_ScottishIndexMultipleDep2020
S01010665,2924,Geo_ScottishIndexMultipleDep2020
S01012201,2925,Geo_ScottishIndexMultipleDep2020
S01009899,2926,Geo_ScottishIndexMultipleDep2020
S01009955,2927,Geo_ScottishIndexMultipleDep2020
S01010443,2928,Geo_ScottishIndexMultipleDep2020
S01007817,2929,Geo_ScottishIndexMultipleDep2020
S01011003,2930,Geo_ScottishIndexMultipleDep2020
S01009551,2931,Geo_ScottishIndexMultipleDep2020
S01007330,2932,Geo_ScottishIndexMultipleDep2020
S01010787,2933,Geo_ScottishIndexMultipleDep2020
S01009121,2934,Geo_ScottishIndexMultipleDep2020
S01010881,2935,Geo_ScottishIndexMultipleDep2020
S01011315,2936,Geo_ScottishIndexMultipleDep2020
S01006991,2937,Geo_ScottishIndexMultipleDep2020
S01010966,2938,Geo_ScottishIndexMultipleDep2020
S01011415,2939,Geo_ScottishIndexMultipleDep2020
S01010285,2940,Geo_ScottishIndexMultipleDep2020
S01008720,2941,Geo_ScottishIndexMultipleDep2020
S01011948,2942,Geo_ScottishIndexMultipleDep2020
S01011017,2943,Geo_ScottishIndexMultipleDep2020
S01011504,2944,Geo_ScottishIndexMultipleDep2020
S01013379,2945,Geo_ScottishIndexMultipleDep2020
S01007986,2946,Geo_ScottishIndexMultipleDep2020
S01012380,2947,Geo_ScottishIndexMultipleDep2020
S01012541,2948,Geo_ScottishIndexMultipleDep2020
S01007040,2949,Geo_ScottishIndexMultipleDep2020
S01007250,2950,Geo_ScottishIndexMultipleDep2020
S01010914,2951,Geo_ScottishIndexMultipleDep2020
S01008257,2952,Geo_ScottishIndexMultipleDep2020
S01009956,2953,Geo_ScottishIndexMultipleDep2020
S01007987,2954,Geo_ScottishIndexMultipleDep2020
S01007891,2955,Geo_ScottishIndexMultipleDep2020
S01012544,2956,Geo_ScottishIndexMultipleDep2020
S01006611,2957,Geo_ScottishIndexMultipleDep2020
S01006599,2958,Geo_ScottishIndexMultipleDep2020
S01012781,2959,Geo_ScottishIndexMultipleDep2020
S01013252,2960,Geo_ScottishIndexMultipleDep2020
S01012664,2961,Geo_ScottishIndexMultipleDep2020
S01006647,2962,Geo_ScottishIndexMultipleDep2020
S01007596,2963,Geo_ScottishIndexMultipleDep2020
S01011977,2964,Geo_ScottishIndexMultipleDep2020
S01010573,2965,Geo_ScottishIndexMultipleDep2020
S01012344,2966,Geo_ScottishIndexMultipleDep2020
S01009030,2967,Geo_ScottishIndexMultipleDep2020
S01012979,2968,Geo_ScottishIndexMultipleDep2020
S01009387,2969,Geo_ScottishIndexMultipleDep2020
S01013198,2970,Geo_ScottishIndexMultipleDep2020
S01009027,3081,Geo_ScottishIndexMultipleDep2020
S01009719,3082,Geo_ScottishIndexMultipleDep2020
S01012907,3083,Geo_ScottishIndexMultipleDep2020
S01010802,3084,Geo_ScottishIndexMultipleDep2020
S01007203,3085,Geo_ScottishIndexMultipleDep2020
S01008663,3086,Geo_ScottishIndexMultipleDep2020
S01012931,3087,Geo_ScottishIndexMultipleDep2020
S01009117,3088,Geo_ScottishIndexMultipleDep2020
S01008815,3089,Geo_ScottishIndexMultipleDep2020
S01008992,3090,Geo_ScottishIndexMultipleDep2020
S01007024,3091,Geo_ScottishIndexMultipleDep2020
S01009996,3092,Geo_ScottishIndexMultipleDep2020
S01009054,3093,Geo_ScottishIndexMultipleDep2020
S01010515,3094,Geo_ScottishIndexMultipleDep2020
S01009616,3095,Geo_ScottishIndexMultipleDep2020
S01010681,3096,Geo_ScottishIndexMultipleDep2020
S01009186,3097,Geo_ScottishIndexMultipleDep2020
S01013420,3098,Geo_ScottishIndexMultipleDep2020
S01010517,3099,Geo_ScottishIndexMultipleDep2020
S01009380,3100,Geo_ScottishIndexMultipleDep2020
S01012438,3101,Geo_ScottishIndexMultipleDep2020
S01009566,3102,Geo_ScottishIndexMultipleDep2020
S01009158,3103,Geo_ScottishIndexMultipleDep2020
S01010757,3104,Geo_ScottishIndexMultipleDep2020
S01011648,3105,Geo_ScottishIndexMultipleDep2020
S01009414,3106,Geo_ScottishIndexMultipleDep2020
S01010976,3107,Geo_ScottishIndexMultipleDep2020
S01012207,3108,Geo_ScottishIndexMultipleDep2020
S01009604,3109,Geo_ScottishIndexMultipleDep2020
S01010790,3110,Geo_ScottishIndexMultipleDep2020
S01013149,3111,Geo_ScottishIndexMultipleDep2020
S01011402,3112,Geo_ScottishIndexMultipleDep2020
S01007652,3113,Geo_ScottishIndexMultipleDep2020
S01008458,3114,Geo_ScottishIndexMultipleDep2020
S01009546,3115,Geo_ScottishIndexMultipleDep2020
S01012692,3116,Geo_ScottishIndexMultipleDep2020
S01011081,3117,Geo_ScottishIndexMultipleDep2020
S01010528,3118,Geo_ScottishIndexMultipleDep2020
S01012265,3119,Geo_ScottishIndexMultipleDep2020
S01007697,3120,Geo_ScottishIndexMultipleDep2020
S01006604,3121,Geo_ScottishIndexMultipleDep2020
S01010763,3122,Geo_ScottishIndexMultipleDep2020
S01012902,3123,Geo_ScottishIndexMultipleDep2020
S01012085,3124,Geo_ScottishIndexMultipleDep2020
S01007123,3125,Geo_ScottishIndexMultipleDep2020
S01008147,3126,Geo_ScottishIndexMultipleDep2020
S01010674,3127,Geo_ScottishIndexMultipleDep2020
S01010390,3128,Geo_ScottishIndexMultipleDep2020
S01011334,3129,Geo_ScottishIndexMultipleDep2020
S01010707,3130,Geo_ScottishIndexMultipleDep2020
S01007547,3131,Geo_ScottishIndexMultipleDep2020
S01008999,3132,Geo_ScottishIndexMultipleDep2020
S01010317,3133,Geo_ScottishIndexMultipleDep2020
S01011614,3134,Geo_ScottishIndexMultipleDep2020
S01009761,3135,Geo_ScottishIndexMultipleDep2020
S01013022,3136,Geo_ScottishIndexMultipleDep2020
S01012444,3137,Geo_ScottishIndexMultipleDep2020
S01010606,3138,Geo_ScottishIndexMultipleDep2020
S01009233,3139,Geo_ScottishIndexMultipleDep2020
S01011080,3140,Geo_ScottishIndexMultipleDep2020
S01007537,3141,Geo_ScottishIndexMultipleDep2020
S01011128,3142,Geo_ScottishIndexMultipleDep2020
S01011881,3143,Geo_ScottishIndexMultipleDep2020
S01009612,3144,Geo_ScottishIndexMultipleDep2020
S01012933,3145,Geo_ScottishIndexMultipleDep2020
S01006712,3146,Geo_ScottishIndexMultipleDep2020
S01010810,3147,Geo_ScottishIndexMultipleDep2020
S01006625,3148,Geo_ScottishIndexMultipleDep2020
S01013390,3149,Geo_ScottishIndexMultipleDep2020
S01007054,3150,Geo_ScottishIndexMultipleDep2020
S01009073,3151,Geo_ScottishIndexMultipleDep2020
S01012924,3152,Geo_ScottishIndexMultipleDep2020
S01011832,3153,Geo_ScottishIndexMultipleDep2020
S01008492,3154,Geo_ScottishIndexMultipleDep2020
S01012570,3155,Geo_ScottishIndexMultipleDep2020
S01011233,3156,Geo_ScottishIndexMultipleDep2020
S01011069,3157,Geo_ScottishIndexMultipleDep2020
S01011445,3158,Geo_ScottishIndexMultipleDep2020
S01007240,3159,Geo_ScottishIndexMultipleDep2020
S01009106,3160,Geo_ScottishIndexMultipleDep2020
S01010555,3161,Geo_ScottishIndexMultipleDep2020
S01010686,3162,Geo_ScottishIndexMultipleDep2020
S01013041,3163,Geo_ScottishIndexMultipleDep2020
S01011189,3164,Geo_ScottishIndexMultipleDep2020
S01008957,3165,Geo_ScottishIndexMultipleDep2020
S01007308,3166,Geo_ScottishIndexMultipleDep2020
S01008994,3167,Geo_ScottishIndexMultipleDep2020
S01010661,3168,Geo_ScottishIndexMultipleDep2020
S01012494,3169,Geo_ScottishIndexMultipleDep2020
S01011459,3170,Geo_ScottishIndexMultipleDep2020
S01008751,3171,Geo_ScottishIndexMultipleDep2020
S01010252,3172,Geo_ScottishIndexMultipleDep2020
S01011072,3173,Geo_ScottishIndexMultipleDep2020
S01012476,3174,Geo_ScottishIndexMultipleDep2020
S01009424,3175,Geo_ScottishIndexMultipleDep2020
S01013365,3176,Geo_ScottishIndexMultipleDep2020
S01009496,3177,Geo_ScottishIndexMultipleDep2020
S01009023,3178,Geo_ScottishIndexMultipleDep2020
S01007908,3179,Geo_ScottishIndexMultipleDep2020
S01007439,3180,Geo_ScottishIndexMultipleDep2020
S01011076,3181,Geo_ScottishIndexMultipleDep2020
S01012579,3182,Geo_ScottishIndexMultipleDep2020
S01007363,3183,Geo_ScottishIndexMultipleDep2020
S01013172,3184,Geo_ScottishIndexMultipleDep2020
S01011267,3185,Geo_ScottishIndexMultipleDep2020
S01009370,3186,Geo_ScottishIndexMultipleDep2020
S01011804,3187,Geo_ScottishIndexMultipleDep2020
S01009196,3188,Geo_ScottishIndexMultipleDep2020
S01010446,3189,Geo_ScottishIndexMultipleDep2020
S01009021,3190,Geo_ScottishIndexMultipleDep2020
S01012329,3301,Geo_ScottishIndexMultipleDep2020
S01007947,3302,Geo_ScottishIndexMultipleDep2020
S01010001,3303,Geo_ScottishIndexMultipleDep2020
S01011201,3304,Geo_ScottishIndexMultipleDep2020
S01007519,3305,Geo_ScottishIndexMultipleDep2020
S01010040,3306,Geo_ScottishIndexMultipleDep2020
S01012180,3307,Geo_ScottishIndexMultipleDep2020
S01009708,3308,Geo_ScottishIndexMultipleDep2020
S01010030,3309,Geo_ScottishIndexMultipleDep2020
S01007091,3310,Geo_ScottishIndexMultipleDep2020
S01012283,3311,Geo_ScottishIndexMultipleDep2020
S01011573,3312,Geo_ScottishIndexMultipleDep2020
S01009211,3313,Geo_ScottishIndexMultipleDep2020
S01008453,3314,Geo_ScottishIndexMultipleDep2020
S01007228,3315,Geo_ScottishIndexMultipleDep2020
S01009366,3316,Geo_ScottishIndexMultipleDep2020
S01011279,3317,Geo_ScottishIndexMultipleDep2020
S01011651,3318,Geo_ScottishIndexMultipleDep2020
S01012607,3319,Geo_ScottishIndexMultipleDep2020
S01011870,3320,Geo_ScottishIndexMultipleDep2020
S01008688,3321,Geo_ScottishIndexMultipleDep2020
S01008657,3322,Geo_ScottishIndexMultipleDep2020
S01011407,3323,Geo_ScottishIndexMultipleDep2020
S01012034,3324,Geo_ScottishIndexMultipleDep2020
S01007037,3325,Geo_ScottishIndexMultipleDep2020
S01006966,3326,Geo_ScottishIndexMultipleDep2020
S01007105,3327,Geo_ScottishIndexMultipleDep2020
S01010615,3328,Geo_ScottishIndexMultipleDep2020
S01010090,3329,Geo_ScottishIndexMultipleDep2020
S01013309,3330,Geo_ScottishIndexMultipleDep2020
S01012995,3331,Geo_ScottishIndexMultipleDep2020
S01012430,3332,Geo_ScottishIndexMultipleDep2020
S01010512,3333,Geo_ScottishIndexMultipleDep2020
S01009927,3334,Geo_ScottishIndexMultipleDep2020
S01013235,3335,Geo_ScottishIndexMultipleDep2020
S01006564,3336,Geo_ScottishIndexMultipleDep2020
S01012029,3337,Geo_ScottishIndexMultipleDep2020
S01008148,3338,Geo_ScottishIndexMultipleDep2020
S01009990,3339,Geo_ScottishIndexMultipleDep2020
S01012982,3340,Geo_ScottishIndexMultipleDep2020
S01007236,3341,Geo_ScottishIndexMultipleDep2020
S01007984,3342,Geo_ScottishIndexMultipleDep2020
S01007290,3343,Geo_ScottishIndexMultipleDep2020
S01008654,3344,Geo_ScottishIndexMultipleDep2020
S01010652,3345,Geo_ScottishIndexMultipleDep2020
S01007042,3346,Geo_ScottishIndexMultipleDep2020
S01009924,3347,Geo_ScottishIndexMultipleDep2020
S01007076,3348,Geo_ScottishIndexMultipleDep2020
S01012158,3349,Geo_ScottishIndexMultipleDep2020
S01010069,3350,Geo_ScottishIndexMultipleDep2020
S01007251,3351,Geo_ScottishIndexMultipleDep2020
S01007362,3352,Geo_ScottishIndexMultipleDep2020
S01008342,3353,Geo_ScottishIndexMultipleDep2020
S01011763,3354,Geo_ScottishIndexMultipleDep2020
S01010683,3355,Geo_ScottishIndexMultipleDep2020
S01012688,3356,Geo_ScottishIndexMultipleDep2020
S01012320,3357,Geo_ScottishIndexMultipleDep2020
S01012847,3358,Geo_ScottishIndexMultipleDep2020
S01011182,3359,Geo_ScottishIndexMultipleDep2020
S01011774,3360,Geo_ScottishIndexMultipleDep2020
S01007495,3361,Geo_ScottishIndexMultipleDep2020
S01007517,3362,Geo_ScottishIndexMultipleDep2020
S01007045,3363,Geo_ScottishIndexMultipleDep2020
